site,scenario,seed,policy,regime,legal_n,both_modes,air_eta,ground_eta,air_advantage,best_margin,preemption,selected,completion_s,late
A,E1_H_C_high,20240601,B2,C: no timely candidate,2,True,212.823,228.617,15.793999999999983,-32.82300000000001,True,REASSIGN,212,True
A,E1_H_C_high,20240602,B2,C: no timely candidate,2,True,218.806,228.617,9.810999999999979,-38.80600000000001,True,REASSIGN,218,True
A,E1_H_C_high,20240603,B2,C: no timely candidate,2,True,214.725,228.617,13.891999999999996,-34.724999999999994,True,REASSIGN,214,True
A,E1_H_C_high,20240604,B2,C: no timely candidate,2,True,211.42,228.617,17.197000000000003,-31.419999999999987,True,REASSIGN,209,True
A,E1_H_C_high,20240605,B2,C: no timely candidate,2,True,206.903,228.617,21.714,-26.90299999999999,True,REASSIGN,206,True
A,E1_H_C_high,20240606,B2,C: no timely candidate,2,True,207.551,228.617,21.066000000000003,-27.550999999999988,True,REASSIGN,207,True
A,E1_H_C_high,20240607,B2,C: no timely candidate,2,True,200.593,228.617,28.024,-20.59299999999999,True,REASSIGN,200,True
A,E1_H_C_high,20240608,B2,C: no timely candidate,2,True,206.311,228.617,22.305999999999983,-26.311000000000007,True,REASSIGN,205,True
A,E1_H_C_high,20240609,B2,C: no timely candidate,2,True,224.773,228.617,3.843999999999994,-44.772999999999996,True,GROUND_FALLBACK,229,True
A,E1_H_C_high,20240610,B2,C: no timely candidate,2,True,223.498,228.617,5.119,-43.49799999999999,True,GROUND_FALLBACK,229,True
A,E1_H_C_high,20240611,B2,C: no timely candidate,2,True,204.708,228.617,23.908999999999992,-24.708,True,REASSIGN,204,True
A,E1_H_C_high,20240612,B2,C: no timely candidate,2,True,223.629,228.617,4.9879999999999995,-43.62899999999999,True,GROUND_FALLBACK,229,True
A,E1_H_C_high,20240613,B2,C: no timely candidate,2,True,207.259,228.617,21.358000000000004,-27.258999999999986,True,REASSIGN,206,True
A,E1_H_C_high,20240614,B2,C: no timely candidate,2,True,225.523,228.617,3.093999999999994,-45.522999999999996,True,GROUND_FALLBACK,229,True
A,E1_H_C_high,20240615,B2,C: no timely candidate,2,True,225.524,228.617,3.0929999999999893,-45.524,True,GROUND_FALLBACK,229,True
A,E1_H_C_high,20240616,B2,C: no timely candidate,2,True,220.232,228.617,8.384999999999991,-40.232,True,REASSIGN,210,True
A,E1_H_C_high,20240617,B2,C: no timely candidate,2,True,223.025,228.617,5.5919999999999845,-43.025000000000006,True,GROUND_FALLBACK,229,True
A,E1_H_C_high,20240618,B2,C: no timely candidate,2,True,213.528,228.617,15.088999999999999,-33.52799999999999,True,REASSIGN,213,True
A,E1_H_C_high,20240619,B2,C: no timely candidate,2,True,211.72,228.617,16.89699999999999,-31.72,True,REASSIGN,211,True
A,E1_H_C_high,20240620,B2,C: no timely candidate,2,True,200.008,228.617,28.60899999999998,-20.00800000000001,True,REASSIGN,199,True
A,E1_H_C_low,20240601,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240602,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240603,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240604,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240605,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240606,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240607,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240608,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240609,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240610,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240611,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240612,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240613,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240614,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240615,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240616,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240617,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240618,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240619,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_C_low,20240620,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,65.45,False,DISPATCH,110,False
A,E1_H_H_high,20240601,B2,B: speed/service conflict,2,True,212.823,228.617,15.793999999999983,87.17699999999999,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240602,B2,B: speed/service conflict,2,True,218.806,228.617,9.810999999999979,81.19399999999999,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240603,B2,B: speed/service conflict,2,True,214.725,228.617,13.891999999999996,85.275,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240604,B2,B: speed/service conflict,2,True,211.42,228.617,17.197000000000003,88.58000000000001,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240605,B2,B: speed/service conflict,2,True,206.903,228.617,21.714,93.09700000000001,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240606,B2,B: speed/service conflict,2,True,207.551,228.617,21.066000000000003,92.44900000000001,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240607,B2,B: speed/service conflict,2,True,200.593,228.617,28.024,99.40700000000001,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240608,B2,B: speed/service conflict,2,True,206.311,228.617,22.305999999999983,93.689,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240609,B2,B: speed/service conflict,2,True,224.773,228.617,3.843999999999994,75.227,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240610,B2,B: speed/service conflict,2,True,223.498,228.617,5.119,76.50200000000001,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240611,B2,B: speed/service conflict,2,True,204.708,228.617,23.908999999999992,95.292,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240612,B2,B: speed/service conflict,2,True,223.629,228.617,4.9879999999999995,76.37100000000001,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240613,B2,B: speed/service conflict,2,True,207.259,228.617,21.358000000000004,92.74100000000001,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240614,B2,B: speed/service conflict,2,True,225.523,228.617,3.093999999999994,74.477,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240615,B2,B: speed/service conflict,2,True,225.524,228.617,3.0929999999999893,74.476,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240616,B2,B: speed/service conflict,2,True,220.232,228.617,8.384999999999991,79.768,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240617,B2,B: speed/service conflict,2,True,223.025,228.617,5.5919999999999845,76.975,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240618,B2,B: speed/service conflict,2,True,213.528,228.617,15.088999999999999,86.47200000000001,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240619,B2,B: speed/service conflict,2,True,211.72,228.617,16.89699999999999,88.28,True,GROUND_FALLBACK,229,False
A,E1_H_H_high,20240620,B2,B: speed/service conflict,2,True,200.008,228.617,28.60899999999998,99.99199999999999,True,GROUND_FALLBACK,229,False
A,E1_H_H_low,20240601,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240602,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240603,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240604,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240605,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240606,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240607,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240608,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240609,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240610,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240611,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240612,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240613,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240614,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240615,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240616,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240617,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240618,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240619,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_H_H_low,20240620,B2,A: no timely-ground preemption conflict,3,True,114.55,228.617,114.067,185.45,False,DISPATCH,110,False
A,E1_L_C_high,20240601,B2,A: no timely-ground preemption conflict,2,True,212.823,152.177,-60.646000000000015,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240602,B2,A: no timely-ground preemption conflict,2,True,218.806,152.177,-66.62900000000002,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240603,B2,A: no timely-ground preemption conflict,2,True,214.725,152.177,-62.548,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240604,B2,A: no timely-ground preemption conflict,2,True,211.42,152.177,-59.242999999999995,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240605,B2,A: no timely-ground preemption conflict,2,True,206.903,152.177,-54.726,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240606,B2,A: no timely-ground preemption conflict,2,True,207.551,152.177,-55.373999999999995,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240607,B2,A: no timely-ground preemption conflict,2,True,200.593,152.177,-48.416,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240608,B2,A: no timely-ground preemption conflict,2,True,206.311,152.177,-54.134000000000015,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240609,B2,A: no timely-ground preemption conflict,2,True,224.773,152.177,-72.596,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240610,B2,A: no timely-ground preemption conflict,2,True,223.498,152.177,-71.321,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240611,B2,A: no timely-ground preemption conflict,2,True,204.708,152.177,-52.531000000000006,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240612,B2,A: no timely-ground preemption conflict,2,True,223.629,152.177,-71.452,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240613,B2,A: no timely-ground preemption conflict,2,True,207.259,152.177,-55.081999999999994,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240614,B2,A: no timely-ground preemption conflict,2,True,225.523,152.177,-73.346,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240615,B2,A: no timely-ground preemption conflict,2,True,225.524,152.177,-73.34700000000001,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240616,B2,A: no timely-ground preemption conflict,2,True,220.232,152.177,-68.055,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240617,B2,A: no timely-ground preemption conflict,2,True,223.025,152.177,-70.84800000000001,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240618,B2,A: no timely-ground preemption conflict,2,True,213.528,152.177,-61.351,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240619,B2,A: no timely-ground preemption conflict,2,True,211.72,152.177,-59.543000000000006,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_high,20240620,B2,A: no timely-ground preemption conflict,2,True,200.008,152.177,-47.83100000000002,27.823000000000008,True,GROUND_FALLBACK,152,False
A,E1_L_C_low,20240601,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240602,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240603,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240604,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240605,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240606,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240607,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240608,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240609,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240610,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240611,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240612,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240613,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240614,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240615,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240616,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240617,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240618,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240619,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_C_low,20240620,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,65.45,False,DISPATCH,110,False
A,E1_L_H_high,20240601,B2,A: no timely-ground preemption conflict,2,True,212.823,152.177,-60.646000000000015,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240602,B2,A: no timely-ground preemption conflict,2,True,218.806,152.177,-66.62900000000002,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240603,B2,A: no timely-ground preemption conflict,2,True,214.725,152.177,-62.548,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240604,B2,A: no timely-ground preemption conflict,2,True,211.42,152.177,-59.242999999999995,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240605,B2,A: no timely-ground preemption conflict,2,True,206.903,152.177,-54.726,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240606,B2,A: no timely-ground preemption conflict,2,True,207.551,152.177,-55.373999999999995,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240607,B2,A: no timely-ground preemption conflict,2,True,200.593,152.177,-48.416,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240608,B2,A: no timely-ground preemption conflict,2,True,206.311,152.177,-54.134000000000015,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240609,B2,A: no timely-ground preemption conflict,2,True,224.773,152.177,-72.596,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240610,B2,A: no timely-ground preemption conflict,2,True,223.498,152.177,-71.321,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240611,B2,A: no timely-ground preemption conflict,2,True,204.708,152.177,-52.531000000000006,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240612,B2,A: no timely-ground preemption conflict,2,True,223.629,152.177,-71.452,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240613,B2,A: no timely-ground preemption conflict,2,True,207.259,152.177,-55.081999999999994,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240614,B2,A: no timely-ground preemption conflict,2,True,225.523,152.177,-73.346,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240615,B2,A: no timely-ground preemption conflict,2,True,225.524,152.177,-73.34700000000001,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240616,B2,A: no timely-ground preemption conflict,2,True,220.232,152.177,-68.055,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240617,B2,A: no timely-ground preemption conflict,2,True,223.025,152.177,-70.84800000000001,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240618,B2,A: no timely-ground preemption conflict,2,True,213.528,152.177,-61.351,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240619,B2,A: no timely-ground preemption conflict,2,True,211.72,152.177,-59.543000000000006,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_high,20240620,B2,A: no timely-ground preemption conflict,2,True,200.008,152.177,-47.83100000000002,147.823,True,GROUND_FALLBACK,152,False
A,E1_L_H_low,20240601,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240602,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240603,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240604,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240605,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240606,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240607,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240608,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240609,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240610,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240611,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240612,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240613,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240614,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240615,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240616,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240617,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240618,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240619,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_L_H_low,20240620,B2,A: no timely-ground preemption conflict,3,True,114.55,152.177,37.626999999999995,185.45,False,DISPATCH,110,False
A,E1_M_C_high,20240601,B2,C: no timely candidate,2,True,212.823,181.763,-31.060000000000002,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240602,B2,C: no timely candidate,2,True,218.806,181.763,-37.043000000000006,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240603,B2,C: no timely candidate,2,True,214.725,181.763,-32.96199999999999,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240604,B2,C: no timely candidate,2,True,211.42,181.763,-29.656999999999982,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240605,B2,C: no timely candidate,2,True,206.903,181.763,-25.139999999999986,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240606,B2,C: no timely candidate,2,True,207.551,181.763,-25.787999999999982,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240607,B2,C: no timely candidate,2,True,200.593,181.763,-18.829999999999984,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240608,B2,C: no timely candidate,2,True,206.311,181.763,-24.548000000000002,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240609,B2,C: no timely candidate,2,True,224.773,181.763,-43.00999999999999,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240610,B2,C: no timely candidate,2,True,223.498,181.763,-41.734999999999985,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240611,B2,C: no timely candidate,2,True,204.708,181.763,-22.944999999999993,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240612,B2,C: no timely candidate,2,True,223.629,181.763,-41.865999999999985,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240613,B2,C: no timely candidate,2,True,207.259,181.763,-25.49599999999998,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240614,B2,C: no timely candidate,2,True,225.523,181.763,-43.75999999999999,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240615,B2,C: no timely candidate,2,True,225.524,181.763,-43.760999999999996,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240616,B2,C: no timely candidate,2,True,220.232,181.763,-38.468999999999994,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240617,B2,C: no timely candidate,2,True,223.025,181.763,-41.262,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240618,B2,C: no timely candidate,2,True,213.528,181.763,-31.764999999999986,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240619,B2,C: no timely candidate,2,True,211.72,181.763,-29.956999999999994,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_high,20240620,B2,C: no timely candidate,2,True,200.008,181.763,-18.245000000000005,-1.7630000000000052,True,GROUND_FALLBACK,182,True
A,E1_M_C_low,20240601,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240602,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240603,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240604,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240605,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240606,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240607,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240608,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240609,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240610,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240611,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240612,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240613,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240614,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
A,E1_M_C_low,20240615,B2,A: no timely-ground preemption conflict,3,True,114.55,181.763,67.21300000000001,65.45,False,DISPATCH,110,False
